customer_id,monthly_spend,sessions_last_30d,avg_session_minutes,support_tickets,account_age_days,region,device_type,plan_tier,signup_channel,is_premium,churned
102144,60.25,5,13.98,1,1078,northeast,android,pro,organic,1,0
102145,70.59,11,6.94,1,1758,west,ios,basic,organic,0,0
102146,166.53,11,12.63,2,94,south,android,basic,organic,0,0
102147,91.47,7,11.66,0,762,west,ios,pro,organic,1,0
102148,153.64,9,14.97,1,1201,midwest,ios,business,organic,1,0
102149,95.45,11,14.43,1,792,midwest,ios,business,sales,1,0
102150,96.86,15,11.94,3,1182,northeast,ios,basic,sales,0,0
102151,77.0,13,11.75,3,1291,south,ios,pro,organic,1,0
102152,121.93,13,,3,1739,northeast,android,basic,organic,0,0
102153,136.88,11,18.81,1,1099,west,android,business,organic,1,0
102154,50.74,17,15.39,1,1286,midwest,ios,pro,sales,1,0
102155,75.31,13,21.12,1,564,west,ios,business,organic,1,0
102156,120.94,10,19.67,0,296,midwest,web,business,organic,1,0
102157,83.34,11,21.48,0,206,west,web,basic,organic,0,0
102158,70.24,12,20.84,0,223,northeast,ios,business,partner,1,0
102159,124.34,9,21.81,2,1494,northeast,android,pro,organic,1,0
102160,127.72,13,8.23,2,101,west,ios,basic,partner,0,0
102161,71.81,10,,1,885,west,web,basic,paid,0,0
102162,95.65,12,20.09,0,1115,south,android,pro,sales,1,0
102163,44.49,8,21.0,2,1220,south,ios,basic,,0,0
102164,55.76,15,10.15,1,146,south,android,basic,sales,0,0
102165,92.47,17,,1,1553,west,android,pro,,1,0
102166,89.13,8,14.38,1,804,midwest,ios,basic,paid,0,0
102167,53.19,11,23.24,1,61,midwest,ios,basic,paid,0,0
102168,62.22,6,7.06,0,264,northeast,android,pro,organic,1,0
102169,49.66,12,10.15,1,1551,south,ios,basic,organic,0,0
102170,104.38,12,4.95,2,1699,northeast,ios,pro,partner,1,0
102171,17.16,15,14.72,2,1360,west,web,basic,sales,0,0
102172,51.58,16,25.32,2,620,west,android,business,organic,1,0
102173,20.93,16,13.78,0,1705,west,android,basic,paid,0,0
102174,103.08,12,14.51,0,518,northeast,android,pro,organic,1,0
102175,23.1,17,,2,443,west,android,pro,paid,1,0
102176,89.14,5,13.42,2,1383,south,android,business,paid,1,0
102177,147.02,15,15.83,3,600,midwest,android,basic,organic,0,0
102178,148.24,7,15.96,0,950,midwest,ios,basic,organic,0,0
102179,22.99,7,9.77,0,1200,midwest,ios,basic,organic,0,0
102180,98.74,15,13.53,1,323,west,ios,basic,paid,0,0
102181,52.4,14,17.71,1,1668,northeast,android,basic,organic,0,0
102182,45.05,17,18.64,1,324,northeast,android,pro,organic,1,0
102183,83.92,13,20.49,1,1787,south,android,basic,partner,0,0
102184,132.22,18,15.68,3,520,west,android,basic,organic,0,0
102185,109.59,14,15.78,4,767,south,web,basic,organic,0,0
102186,62.25,14,17.75,1,478,midwest,ios,pro,,1,0
102187,113.38,6,11.03,1,984,northeast,android,pro,sales,1,0
102188,7.23,8,10.82,1,31,south,android,basic,sales,0,0
102189,60.89,9,13.38,2,331,west,android,basic,organic,0,0
102190,58.34,12,7.62,0,949,midwest,android,basic,sales,0,0
102191,90.82,10,16.03,2,1258,midwest,ios,pro,sales,1,0
102192,80.7,10,19.25,1,1734,west,web,pro,organic,1,0
102193,82.91,9,10.45,1,1512,northeast,android,basic,paid,0,0
102194,81.71,9,16.18,1,1661,south,web,basic,organic,0,0
102195,88.81,14,,2,1443,west,android,pro,organic,1,0
102196,107.44,14,8.92,1,1404,west,web,pro,paid,1,0
102197,93.38,12,24.28,3,642,,ios,basic,,0,0
102198,77.76,9,8.99,3,1631,west,android,basic,paid,0,0
102199,102.46,16,7.6,1,1734,midwest,ios,basic,organic,0,0
102200,117.74,7,15.07,2,939,south,ios,pro,organic,1,0
102201,67.98,15,15.34,1,243,west,ios,basic,organic,0,0
102202,85.86,12,17.34,2,105,west,android,pro,organic,1,0
102203,129.83,14,24.01,1,904,west,android,pro,paid,1,0
102204,48.3,11,10.11,2,1153,midwest,android,pro,paid,1,0
102205,152.97,15,11.11,1,1011,northeast,ios,business,sales,1,0
102206,39.79,12,22.04,0,1616,northeast,ios,basic,organic,0,0
102207,75.57,12,18.7,2,979,northeast,android,pro,sales,1,0
102208,53.79,14,18.0,4,1199,northeast,android,pro,,1,0
102209,166.77,12,11.05,3,1371,west,ios,pro,organic,1,0
102210,69.88,10,19.63,1,1613,west,android,basic,organic,0,0
102211,69.97,10,18.02,0,1109,south,ios,basic,organic,0,0
102212,74.65,14,14.95,1,1016,midwest,android,business,organic,1,0
102213,91.44,11,11.08,4,166,northeast,android,basic,partner,0,0
102214,76.18,14,14.53,1,1166,midwest,android,business,organic,1,0
102215,83.22,12,22.24,2,348,west,android,basic,organic,0,0
102216,5.0,14,8.53,0,682,south,web,basic,organic,0,0
102217,90.06,10,10.0,1,972,northeast,ios,business,partner,1,0
102218,88.64,12,10.86,1,176,south,ios,pro,partner,1,0
102219,125.39,17,11.95,4,1259,south,web,pro,organic,1,0
102220,135.13,12,13.92,3,526,west,web,basic,,0,0
102221,81.24,11,18.79,0,940,south,android,basic,partner,0,0
102222,117.38,9,16.31,2,649,,ios,basic,organic,0,0
102223,48.34,12,14.3,1,659,west,ios,pro,organic,1,0
102224,115.62,19,15.38,1,726,south,web,basic,paid,0,0
102225,67.39,7,17.12,1,120,midwest,android,basic,organic,0,0
102226,45.35,13,5.59,0,375,west,ios,basic,organic,0,0
102227,81.32,13,19.36,1,1421,northeast,ios,business,sales,1,0
102228,138.42,13,9.87,1,245,west,android,pro,organic,1,0
102229,94.52,13,11.78,2,910,,android,basic,paid,0,0
102230,141.87,14,15.7,0,277,west,web,business,paid,1,0
102231,61.05,7,13.62,6,983,northeast,android,basic,paid,0,0
102232,125.72,13,16.43,3,1169,midwest,ios,basic,sales,0,0
102233,64.52,7,14.71,1,860,west,ios,basic,partner,0,0
102234,96.11,8,12.55,2,1395,northeast,android,business,organic,1,0
102235,95.8,13,21.64,0,499,south,ios,basic,,0,0
102236,111.81,14,17.54,1,1017,west,ios,basic,organic,0,0
102237,97.03,10,15.51,1,519,west,ios,business,organic,1,0
102238,61.39,12,17.46,2,930,west,ios,pro,paid,1,0
102239,119.69,9,10.47,1,142,northeast,web,pro,paid,1,0
102240,150.34,16,24.87,1,506,south,ios,pro,sales,1,0
102241,66.98,12,8.56,1,1282,northeast,android,pro,sales,1,0
102242,21.93,12,14.57,2,1407,northeast,android,basic,organic,0,0
102243,105.98,16,12.57,1,511,west,ios,pro,partner,1,0
102244,76.08,12,12.38,3,487,south,android,basic,organic,0,0
102245,83.28,13,11.73,1,558,south,web,basic,organic,0,0
102246,108.02,10,10.14,3,524,northeast,android,business,organic,1,0
102247,71.57,21,19.94,1,1788,south,android,basic,,0,0
102248,78.32,12,7.98,3,1182,midwest,web,basic,,0,0
102249,84.4,9,18.92,1,712,northeast,web,basic,paid,0,0
102250,140.91,15,,0,847,south,web,pro,paid,1,0
102251,89.08,17,12.1,0,933,northeast,android,business,organic,1,0
102252,43.52,12,16.66,0,1008,west,android,basic,organic,0,0
102253,44.95,15,13.21,0,714,west,android,basic,,0,0
102254,93.01,13,8.49,1,1754,south,ios,pro,organic,1,0
102255,47.34,17,8.55,1,543,south,android,pro,partner,1,0
102256,31.76,10,17.28,4,786,midwest,web,basic,organic,0,0
102257,110.88,9,17.02,2,40,west,ios,basic,paid,0,0
102258,112.64,9,15.21,1,900,,web,pro,organic,1,0
102259,74.75,14,12.04,0,1543,northeast,web,basic,organic,0,0
102260,98.57,8,13.05,1,1795,midwest,ios,pro,paid,1,0
102261,94.77,11,12.37,1,867,midwest,ios,basic,sales,0,0
102262,109.69,10,5.27,0,276,west,web,pro,organic,1,0
102263,109.77,11,14.31,1,1304,midwest,ios,pro,partner,1,0
102264,5.0,11,16.61,1,1163,midwest,android,pro,sales,1,0
102265,79.34,12,14.34,0,1726,west,ios,pro,organic,1,0
102266,106.64,14,22.85,0,924,south,ios,basic,sales,0,0
102267,73.22,12,8.98,1,35,west,ios,basic,paid,0,0
102268,89.3,14,10.69,1,1624,west,ios,basic,organic,0,0
102269,115.03,15,14.67,2,1224,northeast,web,pro,organic,1,0
102270,90.91,13,15.22,2,1446,west,ios,pro,organic,1,0
102271,142.29,11,4.49,2,239,south,ios,basic,sales,0,0
102272,128.57,22,17.01,0,839,west,android,pro,paid,1,0
102273,83.73,15,15.24,3,840,,web,basic,organic,0,0
102274,80.87,8,3.4,1,503,northeast,android,basic,paid,0,0
102275,5.0,12,13.42,1,1528,midwest,android,basic,paid,0,0
102276,76.25,16,9.96,2,362,south,ios,business,organic,1,0
102277,39.28,14,11.73,0,156,south,web,basic,paid,0,0
102278,95.96,4,7.31,1,444,west,android,basic,paid,0,0
102279,93.5,20,16.08,1,1781,south,web,pro,paid,1,0
102280,113.05,7,22.81,1,230,west,android,basic,,0,0
102281,138.28,13,15.33,1,1058,west,web,basic,organic,0,0
102282,87.05,13,3.2,1,354,northeast,android,basic,organic,0,0
102283,170.09,11,15.43,2,729,midwest,android,basic,organic,0,0
102284,96.37,13,13.03,2,1006,midwest,android,basic,sales,0,0
102285,40.83,5,,4,64,midwest,ios,basic,organic,0,1
102286,67.77,15,15.77,1,456,northeast,web,pro,partner,1,0
102287,74.58,7,18.4,1,1068,midwest,android,pro,paid,1,0
102288,109.32,8,10.66,2,55,,web,business,organic,1,0
102289,53.9,8,5.78,2,905,south,android,basic,paid,0,0
102290,77.27,18,3.94,2,1098,south,web,basic,organic,0,0
102291,82.2,11,10.67,2,411,west,ios,basic,organic,0,0
102292,71.87,7,13.22,2,317,northeast,web,basic,paid,0,0
102293,117.21,18,11.42,2,898,midwest,ios,pro,organic,1,0
102294,111.09,9,10.58,3,1301,south,android,basic,organic,0,0
102295,130.0,11,16.84,3,52,south,ios,pro,paid,1,0
102296,76.08,12,16.31,1,627,west,android,pro,paid,1,0
102297,131.29,11,15.0,3,1799,northeast,android,basic,paid,0,0
102298,38.9,9,18.08,0,624,south,web,business,organic,1,0
102299,38.02,11,10.72,2,617,midwest,web,basic,organic,0,0
102300,44.3,16,8.53,1,1335,midwest,android,business,organic,1,0
102301,88.33,7,11.39,2,879,midwest,web,pro,organic,1,0
102302,131.29,13,11.04,2,722,northeast,android,basic,paid,0,0
102303,66.32,8,3.74,1,1419,midwest,android,basic,organic,0,0
102304,70.84,10,11.27,0,84,northeast,ios,basic,partner,0,0
102305,80.22,12,19.52,1,1291,midwest,ios,pro,organic,1,0
102306,108.62,10,18.0,2,703,northeast,ios,basic,sales,0,0
102307,70.81,18,16.63,5,1602,northeast,android,pro,organic,1,0
102308,68.8,16,14.66,1,1313,midwest,android,basic,organic,0,0
102309,39.57,13,21.24,2,1696,midwest,android,business,organic,1,0
102310,67.42,8,8.7,3,257,northeast,web,basic,paid,0,0
102311,130.39,13,9.18,2,364,midwest,ios,pro,partner,1,0
102312,91.27,12,19.62,0,1628,midwest,web,pro,partner,1,0
102313,61.37,10,14.14,2,721,northeast,web,basic,organic,0,0
102314,132.5,5,10.64,0,1473,northeast,android,basic,partner,0,0
102315,66.93,13,,1,1245,south,android,pro,partner,1,0
102316,139.12,13,11.81,3,914,northeast,ios,pro,sales,1,0
102317,138.53,12,9.81,1,109,south,web,pro,partner,1,0
102318,90.02,25,9.67,4,160,south,android,basic,paid,0,0
102319,34.05,11,15.61,1,1298,west,web,business,paid,1,0
102320,170.42,6,15.03,2,202,,ios,business,paid,1,0
102321,101.94,11,,1,38,south,android,pro,sales,1,0
102322,76.34,11,12.55,0,418,south,android,basic,organic,0,0
102323,122.42,16,12.46,2,1647,northeast,android,basic,organic,0,0
102324,113.28,5,21.2,1,1138,west,android,business,organic,1,0
102325,135.19,14,18.93,0,1301,south,ios,pro,organic,1,0
102326,64.16,5,14.72,0,1184,west,ios,pro,organic,1,0
102327,99.47,9,6.19,1,1030,midwest,ios,business,partner,1,0
102328,45.31,12,9.94,1,483,west,ios,basic,sales,0,0
102329,111.99,10,8.73,1,789,northeast,ios,pro,partner,1,0
102330,87.17,14,14.18,0,994,west,ios,pro,paid,1,0
102331,98.12,10,11.46,2,1778,south,android,pro,organic,1,0
102332,82.73,20,22.01,1,1621,south,android,pro,organic,1,0
102333,78.96,8,6.14,2,1333,northeast,android,basic,partner,0,0
102334,56.74,8,8.19,1,1469,south,ios,basic,sales,0,0
102335,116.46,13,15.22,2,1458,midwest,ios,business,sales,1,0
102336,141.63,15,16.61,0,1211,west,android,pro,paid,1,0
102337,67.96,15,1.06,0,1490,south,android,basic,organic,0,0
102338,107.93,10,5.32,4,159,midwest,ios,business,sales,1,0
102339,103.56,11,12.68,5,68,west,android,basic,paid,0,0
102340,88.29,11,20.78,2,816,west,web,basic,organic,0,0
102341,33.04,14,23.44,1,126,midwest,android,business,sales,1,0
102342,41.14,10,11.93,1,630,northeast,web,pro,organic,1,0
102343,59.88,17,13.15,2,381,,ios,business,organic,1,0
102344,11.0,13,9.82,0,1725,south,ios,business,organic,1,0
102345,138.69,10,17.17,1,1189,midwest,ios,basic,sales,0,0
102346,101.24,11,21.64,1,104,northeast,android,basic,sales,0,0
102347,86.92,14,20.28,2,1134,south,android,pro,paid,1,0
102348,9.15,11,13.85,3,1326,,android,basic,partner,0,0
102349,22.34,14,9.81,1,605,midwest,web,pro,organic,1,0
102350,87.92,13,14.04,3,1592,midwest,android,basic,paid,0,0
102351,158.94,16,20.9,0,1752,south,ios,basic,organic,0,0
102352,62.85,8,12.0,2,1765,northeast,android,basic,partner,0,0
102353,119.1,4,4.92,2,194,midwest,ios,pro,organic,1,0
102354,70.72,15,12.2,0,824,west,android,pro,paid,1,0
102355,89.99,12,12.6,0,1404,south,web,basic,paid,0,0
102356,131.73,13,4.89,3,813,northeast,android,basic,organic,0,0
102357,75.55,8,15.16,2,881,south,ios,basic,sales,0,0
102358,63.16,11,16.53,2,611,northeast,android,pro,sales,1,0
102359,139.05,11,23.3,1,771,south,ios,basic,organic,0,0
102360,89.64,9,7.34,1,1259,northeast,ios,pro,organic,1,0
102361,127.28,12,17.65,1,75,west,android,pro,partner,1,0
102362,63.33,8,18.83,1,1444,midwest,ios,basic,organic,0,0
102363,138.64,11,16.6,0,1318,south,ios,pro,organic,1,0
102364,97.85,13,8.97,1,275,south,android,business,paid,1,0
102365,103.65,12,8.68,0,1395,west,android,basic,sales,0,0
102366,92.74,12,14.49,0,952,midwest,android,basic,organic,0,0
102367,69.8,11,14.45,0,594,south,web,basic,paid,0,0
102368,87.94,17,11.2,2,836,northeast,ios,pro,paid,1,0
102369,72.07,16,20.46,1,945,west,ios,business,,1,0
102370,122.54,10,12.0,1,402,northeast,web,pro,sales,1,0
102371,80.69,11,4.53,1,1103,west,ios,business,organic,1,0
102372,34.13,16,12.88,1,1143,midwest,web,pro,organic,1,0
102373,27.54,13,,3,680,,android,basic,paid,0,0
102374,25.84,8,15.71,2,845,west,android,basic,paid,0,0
102375,110.25,13,15.67,2,1119,midwest,ios,pro,partner,1,0
102376,46.55,16,,1,921,south,android,pro,sales,1,0
102377,98.8,11,8.43,1,798,south,web,basic,organic,0,0
102378,92.92,14,11.88,0,1722,west,ios,basic,partner,0,0
102379,85.67,12,21.73,2,1584,northeast,android,basic,organic,0,0
102380,103.78,17,4.16,6,701,northeast,web,basic,sales,0,0
102381,93.7,11,13.73,1,1301,west,android,pro,partner,1,0
102382,5.0,6,20.14,0,1464,midwest,ios,pro,paid,1,0
102383,76.35,3,20.07,1,225,midwest,android,pro,sales,1,0
102384,103.3,12,17.3,2,1077,south,android,basic,partner,0,0
102385,147.05,13,17.43,1,1445,west,ios,business,,1,0
102386,148.71,9,8.79,1,131,south,web,basic,organic,0,0
102387,38.93,15,20.87,0,627,south,ios,basic,organic,0,0
102388,75.41,15,8.0,2,1442,south,web,pro,organic,1,0
102389,31.62,11,8.3,1,1685,midwest,ios,business,organic,1,0
102390,142.72,16,15.94,1,1786,west,ios,business,organic,1,0
102391,124.46,10,11.53,2,1097,west,android,basic,sales,0,0
102392,100.62,15,15.03,0,105,,ios,basic,organic,0,0
102393,93.98,9,16.15,1,78,south,ios,pro,sales,1,0
102394,137.7,12,22.89,0,1465,south,ios,pro,paid,1,0
102395,131.61,14,16.17,1,1329,south,web,basic,organic,0,0
102396,129.69,10,10.91,0,373,west,ios,basic,organic,0,0
102397,104.44,8,17.38,4,261,midwest,android,basic,organic,0,0
102398,75.43,20,9.84,1,287,midwest,android,basic,organic,0,0
102399,115.62,14,18.57,1,1582,midwest,android,basic,sales,0,0
102400,117.38,12,14.32,0,1383,midwest,android,pro,paid,1,0
102401,81.14,12,16.0,0,1708,,ios,basic,organic,0,0
102402,75.36,9,5.1,1,231,south,web,pro,organic,1,0
102403,128.8,16,2.75,3,1260,midwest,android,pro,organic,1,0
102404,147.91,13,6.49,0,1664,midwest,web,basic,organic,0,0
102405,61.02,16,22.73,2,973,midwest,android,basic,paid,0,0
102406,78.52,11,8.26,1,1400,midwest,web,business,sales,1,0
102407,100.63,12,17.66,1,1095,midwest,web,pro,partner,1,0
102408,105.52,15,10.79,0,42,midwest,android,business,paid,1,0
102409,69.19,11,12.8,1,789,midwest,web,basic,sales,0,0
102410,155.81,8,13.78,1,492,northeast,ios,pro,organic,1,0
102411,103.2,17,22.22,2,177,west,ios,business,partner,1,0
102412,107.13,10,16.92,1,1084,midwest,android,basic,partner,0,0
102413,151.32,20,15.93,1,1674,west,android,basic,organic,0,0
102414,71.83,12,20.48,1,125,midwest,android,business,sales,1,0
102415,84.82,15,10.83,1,612,south,android,basic,sales,0,0
102416,42.88,9,19.34,0,1215,west,android,basic,organic,0,0
102417,81.8,12,18.51,1,583,northeast,web,business,partner,1,0
102418,34.4,10,18.45,2,236,,ios,basic,organic,0,0
102419,114.92,12,13.22,3,368,south,ios,pro,organic,1,0
102420,103.12,17,11.81,2,73,midwest,android,pro,organic,1,0
102421,78.03,11,9.65,0,1786,west,android,pro,sales,1,0
102422,84.38,12,9.96,0,899,west,web,basic,paid,0,0
102423,115.41,17,9.41,1,1698,south,ios,basic,sales,0,0
102424,47.11,10,15.83,2,1243,midwest,ios,pro,partner,1,0
102425,95.35,10,,0,648,south,web,pro,organic,1,0
102426,113.18,10,16.16,2,1698,west,ios,basic,sales,0,0
102427,23.84,14,16.44,0,490,west,android,basic,organic,0,0
102428,112.66,9,8.7,0,349,west,ios,basic,sales,0,0
102429,27.73,7,8.55,2,1455,west,android,basic,partner,0,0
102430,83.77,10,12.86,0,1009,south,web,pro,organic,1,0
102431,46.12,13,10.12,0,778,south,android,business,paid,1,0
102432,139.52,15,9.6,2,1071,midwest,ios,basic,organic,0,0
102433,46.34,13,22.48,1,1742,midwest,android,business,partner,1,0
102434,28.59,8,6.33,2,525,northeast,ios,pro,,1,0
102435,92.8,8,24.12,1,1625,west,ios,pro,partner,1,0
102436,73.11,21,15.44,2,1642,south,android,business,sales,1,0
102437,33.83,14,18.93,1,1374,west,android,basic,organic,0,0
102438,106.93,12,18.34,0,308,south,android,business,paid,1,0
102439,16.31,11,17.08,4,189,south,android,basic,partner,0,0
102440,50.7,10,22.31,2,243,midwest,android,basic,sales,0,0
102441,67.29,14,8.59,2,1272,west,ios,pro,partner,1,0
102442,116.88,6,13.22,3,737,west,web,basic,organic,0,0
102443,134.64,7,9.74,2,1777,midwest,ios,pro,paid,1,0
102444,127.7,12,5.52,5,41,,web,basic,organic,0,0
102445,82.48,11,10.69,2,690,midwest,android,basic,paid,0,0
102446,5.0,13,23.36,0,497,midwest,android,pro,organic,1,0
102447,102.07,12,13.13,0,1590,northeast,android,basic,paid,0,0
102448,140.94,16,23.92,1,244,northeast,android,basic,paid,0,0
102449,132.42,12,24.43,1,752,midwest,android,basic,paid,0,0
102450,104.67,9,28.98,5,1564,south,web,business,paid,1,0
102451,45.18,14,23.53,0,1749,midwest,web,pro,partner,1,0
102452,69.09,14,25.79,0,1651,south,android,basic,sales,0,0
102453,157.62,10,15.63,0,1186,west,android,pro,organic,1,0
102454,37.0,12,15.14,1,318,south,android,pro,sales,1,0
102455,46.68,14,15.47,2,200,west,android,basic,sales,0,0
102456,121.93,12,14.0,6,757,west,ios,basic,organic,0,0
102457,72.48,12,14.75,0,877,northeast,ios,pro,partner,1,0
102458,45.46,9,17.76,1,939,midwest,android,basic,organic,0,0
102459,143.01,14,11.67,0,118,midwest,ios,business,sales,1,0
102460,104.6,13,7.11,0,1225,west,android,basic,sales,0,0
102461,74.26,9,15.82,0,729,south,ios,pro,paid,1,0
102462,46.75,11,10.54,0,222,midwest,ios,basic,organic,0,0
102463,161.71,7,11.05,0,1650,south,android,pro,organic,1,0
102464,87.12,15,13.29,2,661,west,android,business,sales,1,0
102465,138.3,9,12.14,1,440,south,web,basic,sales,0,0
102466,120.17,15,19.55,1,901,northeast,ios,basic,organic,0,0
102467,69.25,9,13.17,1,1712,west,ios,pro,sales,1,0
102468,69.53,9,19.8,4,1489,south,ios,basic,paid,0,0
102469,140.07,16,15.03,1,206,west,android,basic,partner,0,0
102470,140.65,16,13.56,0,1245,midwest,ios,pro,organic,1,0
102471,20.43,11,14.79,3,1206,south,android,basic,organic,0,0
102472,107.79,11,7.54,0,1598,northeast,ios,basic,sales,0,0
102473,83.64,18,15.69,1,1739,northeast,web,basic,partner,0,0
102474,50.8,15,18.25,1,1350,northeast,android,basic,paid,0,0
102475,97.42,19,18.95,0,1187,west,android,business,organic,1,0
102476,39.41,13,,0,655,south,ios,basic,sales,0,0
102477,71.21,15,6.41,1,1621,midwest,ios,basic,paid,0,0
102478,59.25,8,,2,1699,northeast,android,pro,organic,1,0
102479,70.01,8,20.92,1,1784,south,android,pro,paid,1,0
102480,85.43,14,,0,1719,midwest,android,basic,sales,0,0
102481,51.44,9,,1,1166,northeast,ios,pro,partner,1,0
102482,144.63,22,6.74,4,1722,south,ios,pro,organic,1,0
102483,105.76,4,10.58,1,1414,northeast,web,basic,paid,0,0
102484,152.6,10,10.24,0,455,south,ios,basic,paid,0,0
102485,82.24,12,18.68,2,86,northeast,ios,pro,organic,1,0
102486,68.24,14,19.06,5,1765,west,android,basic,partner,0,0
102487,151.3,11,8.75,3,786,west,ios,basic,organic,0,0
102488,67.19,7,17.77,1,1576,south,android,pro,organic,1,0
102489,81.58,12,17.25,0,540,midwest,android,basic,sales,0,0
102490,113.92,17,8.1,1,668,midwest,android,basic,sales,0,0
102491,43.44,18,13.58,1,1488,northeast,android,basic,organic,0,0
102492,113.61,14,15.7,1,959,northeast,ios,business,organic,1,0
102493,109.0,16,14.82,3,1229,northeast,ios,pro,organic,1,0
102494,133.7,16,5.45,1,596,midwest,android,basic,,0,0
102495,120.04,8,14.66,2,1117,midwest,ios,basic,organic,0,0
102496,134.8,16,17.18,1,891,northeast,ios,business,organic,1,0
102497,84.02,17,21.9,0,1678,midwest,android,pro,paid,1,0
102498,56.94,11,10.66,2,901,west,android,pro,organic,1,0
102499,163.96,11,11.27,2,187,west,ios,basic,paid,0,0
100170,133.08,13,8.96,1,1584,northeast,ios,basic,organic,0,0
102225,67.39,7,17.12,1,120,midwest,android,basic,organic,0,0
102450,104.67,9,28.98,5,1564,south,web,business,paid,1,0
100997,60.49,9,21.04,1,129,,android,pro,paid,1,0
100240,79.34,13,21.73,2,1040,west,android,basic,sales,0,0
100432,47.02,13,20.51,1,794,south,android,basic,paid,0,0
100474,115.35,13,12.47,1,112,south,ios,pro,paid,1,0
100921,140.7,11,9.86,4,1497,midwest,android,basic,organic,0,0
100063,90.81,14,8.65,2,414,northeast,ios,basic,organic,0,0
102218,88.64,12,10.86,1,176,south,ios,pro,partner,1,0
