user_id,item_id,surface,clicked,purchased,seconds_watched,position,hour_of_day,device_type
user_0132,item_0134,related_items,0,0,39,20,6,web
user_0054,item_0542,related_items,1,0,212,18,1,ios
user_0222,item_0894,related_items,0,0,70,1,10,ios
user_0001,item_0895,search,0,0,47,15,15,web
user_0181,item_0530,related_items,0,0,18,1,21,android
user_0136,item_0745,related_items,0,0,185,17,12,android
user_0211,item_0453,search,0,0,122,9,8,web
user_0184,item_0680,search,1,0,212,17,19,web
user_0243,item_0703,search,0,0,109,20,1,ios
user_0041,item_0642,home,0,0,23,13,21,web
user_0090,item_0306,related_items,1,0,151,5,13,web
user_0241,item_0305,related_items,0,0,210,6,16,ios
user_0248,item_0683,search,0,0,88,11,3,ios
user_0179,item_0685,search,0,0,68,7,17,ios
user_0198,item_0696,search,0,0,107,10,10,ios
user_0093,item_0146,home,0,0,156,17,21,android
user_0144,item_0019,search,1,0,222,20,19,web
user_0008,item_0494,home,1,0,39,3,6,android
user_0240,item_0628,search,1,1,184,19,1,ios
user_0100,item_0828,home,1,0,195,11,10,ios
user_0161,item_0801,related_items,0,0,211,18,15,web
user_0197,item_0851,home,0,0,191,18,17,android
user_0206,item_0458,search,0,0,125,19,19,ios
user_0235,item_0194,home,0,0,116,10,8,ios
user_0217,item_0604,home,0,0,83,10,0,android
user_0168,item_0374,home,1,0,45,11,20,web
user_0102,item_0092,related_items,0,0,142,13,22,web
user_0068,item_0837,related_items,0,0,160,13,9,ios
user_0005,item_0041,home,0,0,86,17,4,ios
user_0059,item_0656,search,0,0,196,1,19,ios
user_0202,item_0085,search,1,0,58,4,16,ios
user_0208,item_0535,search,1,1,103,19,14,web
user_0117,item_0509,home,0,0,131,12,17,web
user_0150,item_0474,related_items,1,0,81,17,18,android
user_0138,item_0925,search,1,1,175,4,17,web
user_0060,item_0595,search,0,0,155,11,5,web
user_0137,item_0709,related_items,0,0,227,1,7,ios
user_0108,item_0577,search,0,0,230,5,22,web
user_0179,item_0789,related_items,1,0,215,7,2,ios
user_0038,item_0733,search,0,0,36,20,4,web
user_0139,item_0247,search,0,0,53,13,6,web
user_0006,item_0126,related_items,0,0,117,5,5,web
user_0079,item_0309,home,0,0,166,14,11,web
user_0212,item_0443,related_items,0,0,149,8,3,web
user_0167,item_0731,related_items,0,0,92,16,12,android
user_0207,item_0651,search,1,1,48,8,11,android
user_0012,item_0660,related_items,1,0,236,10,13,web
user_0102,item_0660,related_items,0,0,58,5,20,ios
user_0211,item_0492,search,0,0,96,12,20,ios
user_0139,item_0291,home,0,0,157,4,13,web
user_0229,item_0456,home,1,0,133,3,18,web
user_0161,item_0293,related_items,0,0,122,2,16,ios
user_0117,item_0823,search,0,0,76,20,18,android
user_0093,item_0280,related_items,0,0,206,3,20,web
user_0173,item_0360,related_items,0,0,52,7,4,web
user_0176,item_0823,related_items,0,0,105,5,4,ios
user_0055,item_0751,related_items,1,0,235,18,2,android
user_0133,item_0492,home,0,0,33,8,2,ios
user_0230,item_0263,home,0,0,21,15,15,android
user_0099,item_0641,search,0,0,86,7,20,android
user_0022,item_0183,home,0,0,39,4,8,web
user_0149,item_0744,home,0,0,228,2,2,ios
user_0109,item_0696,search,0,0,137,16,23,web
user_0166,item_0624,related_items,0,0,103,10,19,android
user_0089,item_0405,home,1,0,9,12,18,ios
user_0082,item_0368,search,0,0,208,12,5,android
user_0201,item_0921,related_items,0,0,176,15,19,android
user_0096,item_0390,search,0,0,66,6,19,android
user_0219,item_0784,related_items,0,0,103,16,7,web
user_0075,item_0146,related_items,0,0,207,10,11,web
user_0014,item_0396,home,0,0,61,11,7,web
user_0181,item_0385,home,1,0,220,18,10,ios
user_0034,item_0942,related_items,0,0,64,12,23,ios
user_0039,item_0681,search,0,0,150,20,22,web
user_0126,item_0947,search,1,0,69,11,0,android
user_0047,item_0364,search,1,0,98,5,5,web
user_0107,item_0878,search,0,0,93,6,9,ios
user_0106,item_0139,related_items,0,0,76,2,11,ios
user_0129,item_0397,home,0,0,25,4,20,ios
user_0090,item_0719,search,0,0,174,1,9,web
user_0055,item_0799,search,1,0,62,18,0,ios
user_0065,item_0075,home,0,0,86,13,7,android
user_0062,item_0410,search,0,0,211,7,15,ios
user_0088,item_0802,home,0,0,52,4,6,ios
user_0111,item_0658,home,0,0,10,2,6,web
user_0237,item_0257,related_items,0,0,217,7,21,android
user_0158,item_0799,search,1,0,190,11,11,web
user_0085,item_0146,related_items,1,0,88,14,7,web
user_0149,item_0564,search,1,0,209,2,14,web
user_0160,item_0169,search,1,0,229,9,4,web
user_0057,item_0582,home,0,0,125,20,13,android
user_0236,item_0685,search,0,0,94,15,20,web
user_0172,item_0889,home,0,0,89,15,14,android
user_0219,item_0176,related_items,1,1,63,15,3,ios
user_0190,item_0034,related_items,0,0,163,3,19,web
user_0211,item_0146,home,1,1,190,10,18,web
user_0116,item_0561,related_items,0,0,73,9,9,android
user_0129,item_0914,home,0,0,127,16,4,ios
user_0179,item_0951,search,0,0,182,1,23,android
user_0164,item_0904,home,0,0,185,12,20,ios
user_0106,item_0509,search,0,0,26,6,9,web
user_0245,item_0492,search,0,0,183,14,11,web
user_0194,item_0425,related_items,0,0,134,7,19,ios
user_0179,item_0731,home,1,0,146,13,6,android
user_0197,item_0256,search,0,0,60,6,20,web
user_0083,item_0316,search,0,0,42,17,1,web
user_0013,item_0663,home,0,0,191,6,8,web
user_0180,item_0646,home,0,0,44,15,19,web
user_0119,item_0124,search,1,0,126,20,4,web
user_0240,item_0416,search,0,0,11,15,14,android
user_0018,item_0764,search,0,0,22,4,7,web
user_0100,item_0399,related_items,0,0,91,7,13,ios
user_0013,item_0183,search,0,0,196,18,16,ios
user_0214,item_0684,related_items,1,0,27,7,11,android
user_0120,item_0277,home,0,0,184,4,17,android
user_0009,item_0019,related_items,0,0,18,14,20,ios
user_0104,item_0759,related_items,1,0,25,6,20,ios
user_0203,item_0565,home,0,0,140,11,16,ios
user_0064,item_0847,related_items,1,0,32,5,17,android
user_0235,item_0037,home,1,0,46,4,13,ios
user_0051,item_0109,search,0,0,8,4,10,web
user_0134,item_0157,home,0,0,30,9,11,ios
user_0190,item_0168,related_items,0,0,89,15,23,android
user_0239,item_0585,related_items,0,0,185,8,20,ios
user_0103,item_0877,related_items,1,0,238,14,10,web
user_0206,item_0233,home,0,0,203,9,18,android
user_0012,item_0857,home,1,1,238,12,9,web
user_0032,item_0005,search,0,0,8,10,16,ios
user_0214,item_0328,home,1,0,28,15,16,ios
user_0053,item_0973,search,0,0,60,16,13,android
user_0100,item_0208,related_items,0,0,121,8,15,android
user_0188,item_0598,search,0,0,214,5,20,ios
user_0165,item_0188,search,0,0,165,19,17,android
user_0070,item_0423,home,0,0,19,9,20,android
user_0144,item_0448,home,0,0,118,13,2,ios
user_0082,item_0105,search,0,0,117,4,3,web
user_0245,item_0697,search,1,1,184,15,20,ios
user_0080,item_0281,home,0,0,237,16,10,web
user_0116,item_0995,search,0,0,201,16,1,ios
user_0232,item_0772,related_items,0,0,34,5,7,web
user_0097,item_0235,search,0,0,221,14,2,web
user_0208,item_0933,search,0,0,113,15,17,android
user_0138,item_0217,search,1,0,175,12,23,web
user_0214,item_0468,search,1,0,155,16,15,android
user_0249,item_0138,related_items,1,0,213,8,14,android
user_0199,item_0209,home,1,0,110,7,16,android
user_0195,item_0881,related_items,0,0,140,4,9,web
user_0118,item_0520,home,1,0,43,19,18,ios
user_0219,item_0544,home,0,0,219,9,19,ios
user_0232,item_0714,related_items,0,0,136,8,17,android
user_0054,item_0192,related_items,1,1,9,16,17,android
user_0164,item_0151,home,0,0,220,7,23,ios
user_0124,item_0129,search,1,1,62,18,22,android
user_0109,item_0818,related_items,0,0,76,7,16,ios
user_0133,item_0066,search,1,0,98,15,10,android
user_0182,item_0517,home,0,0,24,17,9,ios
user_0225,item_0712,related_items,0,0,200,16,10,ios
user_0097,item_0321,related_items,0,0,230,14,1,ios
user_0197,item_0965,related_items,0,0,178,16,11,web
user_0232,item_0387,related_items,1,0,94,5,16,android
user_0073,item_0712,search,0,0,224,1,1,android
user_0085,item_0098,home,0,0,83,16,21,ios
user_0117,item_0580,search,0,0,46,17,15,web
user_0082,item_0594,related_items,1,0,203,16,17,ios
user_0004,item_0288,home,0,0,180,2,19,ios
user_0235,item_0279,related_items,1,0,215,19,15,ios
user_0242,item_0323,home,0,0,135,14,20,ios
user_0240,item_0721,related_items,0,0,201,12,1,android
user_0206,item_0851,search,0,0,227,8,8,ios
user_0191,item_0821,related_items,1,0,95,18,19,android
user_0031,item_0581,search,0,0,163,8,2,ios
user_0016,item_0579,search,0,0,84,6,12,web
user_0139,item_0393,home,0,0,84,8,4,web
user_0016,item_0462,home,0,0,59,5,3,web
user_0016,item_0476,search,0,0,145,12,12,ios
user_0123,item_0533,related_items,0,0,18,9,9,web
user_0047,item_0695,home,1,0,135,12,3,android
user_0219,item_0445,home,1,0,16,18,21,web
user_0092,item_0941,search,1,0,23,16,14,web
user_0042,item_0179,related_items,1,1,237,12,20,android
user_0220,item_0512,related_items,0,0,90,7,20,android
user_0041,item_0785,home,0,0,194,18,2,ios
user_0133,item_0553,home,1,0,44,17,2,android
user_0174,item_0347,home,0,0,163,18,17,web
user_0122,item_0530,home,0,0,110,5,12,ios
user_0058,item_0474,related_items,1,1,215,16,3,web
user_0129,item_0779,related_items,0,0,178,16,17,web
user_0173,item_0331,home,1,1,156,3,6,ios
user_0167,item_0124,home,0,0,220,4,9,ios
user_0223,item_0749,related_items,0,0,127,14,21,ios
user_0134,item_0234,home,1,0,132,19,22,web
user_0090,item_0857,related_items,0,0,123,13,14,android
user_0040,item_0507,related_items,0,0,172,5,13,ios
user_0100,item_0650,related_items,1,0,202,13,6,ios
user_0005,item_0582,search,0,0,113,19,23,ios
user_0215,item_0482,home,0,0,73,14,21,android
user_0124,item_0869,related_items,0,0,201,14,8,android
user_0197,item_0608,home,0,0,212,18,12,android
user_0153,item_0880,home,1,0,148,19,7,android
user_0068,item_0031,search,0,0,29,2,8,web
user_0205,item_0854,related_items,0,0,202,9,21,android
user_0126,item_0121,search,0,0,152,17,7,android
user_0249,item_0792,home,0,0,38,2,15,ios
user_0228,item_0089,search,0,0,100,7,12,web
user_0043,item_0729,home,0,0,141,6,2,ios
user_0125,item_0439,search,1,0,54,20,0,web
user_0240,item_0270,search,0,0,22,13,2,web
user_0202,item_0286,home,0,0,19,14,4,web
user_0126,item_0129,search,0,0,170,18,2,ios
user_0168,item_0572,search,0,0,153,20,18,android
user_0031,item_0011,home,0,0,132,2,17,ios
user_0067,item_0635,related_items,0,0,82,17,9,ios
user_0029,item_0953,home,1,1,158,4,14,ios
user_0089,item_0884,related_items,0,0,18,11,13,web
user_0079,item_0347,search,0,0,11,12,10,android
user_0115,item_0118,related_items,0,0,187,2,9,ios
user_0212,item_0546,related_items,0,0,131,9,9,android
user_0142,item_0327,related_items,0,0,156,18,16,android
user_0134,item_0592,home,1,0,134,20,3,ios
user_0009,item_0348,search,0,0,143,16,8,android
user_0050,item_0209,related_items,1,0,36,3,19,ios
user_0173,item_0961,search,0,0,46,18,16,android
user_0160,item_0326,search,0,0,40,17,0,web
user_0248,item_0824,search,1,0,210,18,4,ios
user_0191,item_0198,search,0,0,233,10,19,ios
user_0145,item_0864,related_items,1,0,16,11,12,android
user_0217,item_0613,search,1,0,65,11,4,ios
user_0189,item_0909,home,1,0,28,16,6,web
user_0010,item_0001,search,0,0,26,6,5,ios
user_0094,item_0230,related_items,0,0,5,8,17,android
user_0181,item_0560,related_items,0,0,164,3,17,android
user_0184,item_0983,related_items,0,0,173,18,14,web
user_0108,item_0511,related_items,1,0,68,16,15,ios
user_0043,item_0107,search,0,0,225,11,17,android
user_0027,item_0395,home,0,0,184,3,22,ios
user_0124,item_0435,related_items,0,0,132,2,3,ios
user_0083,item_0854,related_items,0,0,52,13,16,ios
user_0199,item_0945,search,0,0,176,12,13,android
user_0084,item_0669,home,1,0,205,15,20,web
user_0191,item_0236,related_items,1,0,98,16,9,web
user_0076,item_0616,related_items,0,0,106,12,7,ios
user_0077,item_0276,related_items,1,1,26,10,10,ios
user_0215,item_0707,search,0,0,132,9,2,web
user_0138,item_0875,related_items,1,0,64,6,15,ios
user_0075,item_0419,related_items,1,0,238,2,16,android
user_0049,item_0281,home,0,0,166,11,10,web
user_0026,item_0531,home,0,0,182,16,11,web
user_0197,item_0236,search,1,1,164,10,15,android
user_0066,item_0627,search,0,0,69,8,1,android
user_0055,item_0442,search,1,0,143,11,22,web
user_0069,item_0510,related_items,0,0,56,13,23,android
user_0004,item_0225,related_items,0,0,223,16,10,web
user_0027,item_0785,related_items,0,0,211,14,17,web
user_0069,item_0435,search,1,0,82,4,15,web
user_0108,item_0004,home,0,0,53,20,21,android
user_0098,item_0351,related_items,1,0,151,9,12,ios
user_0134,item_0683,related_items,0,0,157,1,9,web
user_0102,item_0687,related_items,0,0,104,19,8,ios
user_0015,item_0558,search,0,0,148,12,0,web
user_0198,item_0801,search,0,0,33,13,7,android
user_0164,item_0452,related_items,0,0,22,19,17,android
user_0085,item_0199,home,0,0,141,8,20,web
user_0020,item_0945,search,0,0,193,15,0,android
user_0115,item_0553,search,0,0,103,19,5,android
user_0180,item_0850,related_items,1,0,200,14,11,android
user_0072,item_0392,home,0,0,237,5,23,web
user_0080,item_0775,related_items,1,1,76,12,2,ios
user_0155,item_0406,home,0,0,172,9,14,web
user_0170,item_0572,related_items,1,1,145,2,4,ios
user_0247,item_0953,search,0,0,237,16,21,web
user_0242,item_0791,search,0,0,148,17,15,web
user_0080,item_0016,search,1,0,60,4,18,ios
user_0169,item_0908,search,0,0,219,16,1,ios
user_0032,item_0938,search,0,0,165,18,15,web
user_0024,item_0784,related_items,0,0,107,6,23,android
user_0214,item_0289,search,0,0,59,6,4,ios
user_0097,item_0634,related_items,0,0,216,13,5,web
user_0021,item_0705,related_items,1,0,239,2,14,web
user_0077,item_0088,home,0,0,176,4,23,ios
user_0020,item_0109,search,1,0,37,13,1,ios
user_0229,item_0136,related_items,1,0,209,2,6,ios
user_0092,item_0515,home,0,0,23,4,11,ios
user_0062,item_0862,related_items,0,0,62,3,20,ios
user_0147,item_0617,search,1,0,27,1,19,web
user_0156,item_0750,related_items,0,0,201,4,0,ios
user_0240,item_0308,search,1,1,141,3,19,ios
user_0223,item_0584,search,0,0,108,1,14,ios
user_0227,item_0263,related_items,1,1,194,7,6,ios
user_0142,item_0969,home,1,0,203,20,15,web
user_0069,item_0787,search,1,0,94,8,5,android
user_0212,item_0728,related_items,0,0,19,20,1,web
user_0115,item_0606,search,0,0,126,13,5,web
user_0209,item_0112,search,0,0,62,4,21,ios
user_0225,item_0007,related_items,0,0,31,2,1,ios
user_0114,item_0447,related_items,0,0,160,18,21,web
user_0006,item_0409,related_items,0,0,236,6,22,ios
user_0130,item_0135,search,0,0,66,15,16,web
user_0052,item_0953,home,0,0,183,6,23,web
user_0009,item_0278,home,1,0,134,12,10,web
user_0233,item_0930,search,0,0,154,2,14,web
user_0126,item_0096,search,1,0,17,13,7,android
user_0028,item_0106,search,0,0,154,8,6,ios
user_0055,item_0869,search,0,0,233,17,11,web
user_0171,item_0551,related_items,1,1,66,16,13,ios
user_0235,item_0062,home,0,0,230,1,1,web
user_0219,item_0880,related_items,1,0,11,1,8,android
user_0167,item_0679,home,0,0,238,11,12,web
user_0051,item_0237,search,1,0,129,17,2,web
user_0008,item_0898,related_items,1,0,169,15,7,web
user_0169,item_0250,related_items,0,0,133,1,1,ios
user_0097,item_0817,home,0,0,150,19,4,web
user_0122,item_0502,home,0,0,148,15,15,android
user_0067,item_0473,related_items,1,0,150,18,21,web
user_0214,item_0890,search,0,0,120,3,12,web
user_0052,item_0599,search,0,0,109,5,16,web
user_0224,item_0001,related_items,0,0,61,7,5,android
user_0082,item_0103,related_items,0,0,114,4,4,android
user_0211,item_0187,home,0,0,82,3,10,android
user_0070,item_0358,search,0,0,203,17,2,web
user_0070,item_0516,search,0,0,171,14,17,android
user_0026,item_0358,search,0,0,73,19,11,ios
user_0140,item_0464,search,1,0,19,9,13,android
user_0010,item_0405,home,0,0,220,7,19,web
user_0212,item_0476,search,0,0,39,2,21,web
user_0010,item_0744,search,0,0,111,1,12,web
user_0039,item_0975,search,1,0,228,6,6,android
user_0237,item_0749,search,0,0,119,10,3,android
user_0011,item_0652,search,0,0,125,17,5,android
user_0155,item_0057,search,1,0,188,7,10,web
user_0023,item_0931,home,0,0,11,17,2,ios
user_0125,item_0419,home,0,0,212,2,23,android
user_0109,item_0433,search,1,0,64,5,13,android
user_0107,item_0706,related_items,0,0,182,13,13,android
user_0172,item_0929,search,1,0,37,12,17,ios
user_0190,item_0324,search,1,0,14,7,10,web
user_0060,item_0895,search,1,0,110,6,6,android
user_0095,item_0473,home,1,0,114,18,8,android
user_0089,item_0633,search,1,0,16,13,22,ios
user_0165,item_0115,related_items,1,0,75,7,9,web
user_0076,item_0593,home,0,0,205,13,5,ios
user_0198,item_0127,search,0,0,204,13,11,android
user_0126,item_0014,related_items,1,1,109,9,22,ios
user_0243,item_0876,search,1,0,161,8,22,web
user_0115,item_0520,search,0,0,197,7,2,ios
user_0209,item_0428,related_items,0,0,39,16,11,android
user_0181,item_0412,search,0,0,113,6,8,web
user_0192,item_0465,home,1,0,40,8,16,android
user_0191,item_0723,home,0,0,177,20,15,ios
user_0092,item_0512,home,1,0,87,3,4,android
user_0131,item_0751,related_items,0,0,125,7,12,web
user_0191,item_0846,related_items,0,0,122,14,18,android
user_0227,item_0239,home,1,0,29,13,22,web
user_0195,item_0197,related_items,1,0,208,19,21,android
user_0069,item_0800,search,0,0,117,17,21,ios
user_0023,item_0527,home,1,0,85,2,3,ios
user_0025,item_0194,related_items,0,0,206,13,23,ios
user_0156,item_0944,search,0,0,206,5,22,web
user_0063,item_0029,related_items,1,1,136,20,8,android
user_0105,item_0130,home,1,0,177,15,4,web
user_0214,item_0411,related_items,0,0,211,8,1,android
user_0212,item_0563,search,0,0,221,15,1,ios
user_0132,item_0864,related_items,0,0,172,3,3,android
user_0012,item_0922,search,0,0,29,10,12,android
user_0033,item_0878,home,0,0,102,2,12,web
user_0057,item_0369,search,0,0,219,8,23,web
user_0101,item_0636,home,1,0,46,8,14,ios
user_0094,item_0099,related_items,1,0,128,3,9,android
user_0205,item_0419,related_items,0,0,192,11,10,web
user_0164,item_0975,search,1,1,33,11,4,web
user_0170,item_0572,related_items,0,0,47,7,18,ios
user_0015,item_0570,related_items,0,0,163,5,11,android
user_0117,item_0339,home,0,0,93,2,0,ios
user_0225,item_0204,related_items,1,0,58,14,15,ios
user_0157,item_0953,related_items,0,0,198,8,15,android
user_0122,item_0102,related_items,1,0,85,2,20,web
user_0182,item_0260,related_items,1,0,168,12,7,ios
user_0019,item_0436,home,1,0,82,20,8,web
user_0192,item_0054,related_items,1,0,184,6,0,ios
user_0120,item_0695,related_items,1,0,41,2,6,web
user_0123,item_0693,search,0,0,36,18,10,ios
user_0040,item_0063,search,0,0,55,1,12,ios
user_0148,item_0686,related_items,0,0,81,14,13,android
user_0033,item_0405,search,1,0,210,16,6,android
user_0014,item_0140,home,0,0,216,18,23,web
user_0231,item_0242,related_items,0,0,157,8,13,android
user_0069,item_0054,related_items,1,0,196,6,6,web
user_0014,item_0653,home,1,0,168,14,9,ios
user_0011,item_0950,home,0,0,46,14,17,ios
user_0157,item_0496,related_items,1,0,199,9,19,web
user_0164,item_0635,related_items,1,0,159,9,22,ios
user_0045,item_0142,search,0,0,124,20,22,ios
user_0189,item_0447,home,1,0,47,9,18,web
user_0124,item_0179,search,1,0,54,10,5,ios
user_0101,item_0245,related_items,0,0,24,16,6,android
user_0138,item_0279,related_items,0,0,24,14,3,android
user_0213,item_0444,home,0,0,212,15,0,android
user_0006,item_0069,home,1,0,195,9,12,web
user_0238,item_0972,home,1,0,235,12,18,ios
user_0173,item_0472,home,1,0,229,2,10,android
user_0174,item_0335,search,0,0,71,7,21,web
user_0179,item_0558,search,0,0,37,14,10,web
user_0248,item_0834,search,0,0,118,7,16,android
user_0153,item_0746,related_items,1,0,88,3,6,android
user_0245,item_0334,home,1,0,32,17,11,android
